image,img_w,img_h,x,y,w,h,subset
93440e3bb42c1b.jpg,2893,2893,989,468,424,283,train
e392d17d59b4c9.jpg,2625,2625,2398,0,227,755,train
a6e80935870507.jpg,3456,3456,1435,231,971,816,train
6a454d199defe0.jpg,3008,3008,1152,948,121,73,train
b4a18372d98767.jpg,3456,3456,419,253,514,296,train
d5207cbfe793ba.jpg,3600,3600,1747,1511,227,178,train
9b71bd0aad093e.jpg,3600,3600,1146,22,429,197,train
3bf0ac1055ca94.jpg,1657,1657,319,220,989,682,train
fdfc1d8d099da2.jpg,3456,3456,1083,212,878,646,train
24fcab63073455.jpg,1608,1608,633,198,504,150,train
cdea91e17995a6.jpg,3456,3456,1396,306,1161,837,train
5d38a46c843589.jpg,3599,3599,1854,1272,256,109,train
8d6812ee16e880.jpg,3600,3600,983,146,2170,1042,train
a7f37063abe722.jpg,3456,3456,1779,688,279,245,train
ceb7430da62214.jpg,3456,3456,1561,863,471,315,train
dc4ac4c4edcfe8.jpg,2064,2064,558,159,1106,725,train
b7ae7a8e1e962d.jpg,3521,3521,1965,0,422,192,train
81f49ae0f33d04.jpg,3599,3599,789,0,513,226,train
5d31513fad9ce5.jpg,3599,3599,1734,1491,271,111,train
609e05995f581f.jpg,2398,2398,564,0,396,169,train
2349c76920778c.jpg,3600,3600,2475,1214,547,357,train
9e7c71da7efc76.jpg,3599,3599,1203,157,650,292,train
03725864ae167d.jpg,3504,3504,1439,802,280,233,train
9f840b17ef2691.jpg,3599,3599,1654,1104,371,190,train
e9dc80d86acaaa.jpg,3599,3599,2007,1412,316,123,train
8680aa8c457bb7.jpg,3504,3504,1648,942,280,226,train
07d1ed243e07ea.jpg,336,336,0,1,336,406,train
1be8c3c42606e0.jpg,3385,3385,392,275,1121,722,train
7449396e957e06.jpg,223,223,0,0,219,257,train
5d6ca9ba43d567.jpg,3456,3456,886,533,784,568,train
a46c4d08dccbfa.jpg,1628,1628,368,185,726,425,train
56f67ae090195d.jpg,3504,3504,1486,648,664,399,train
6cca797e3d33b4.jpg,543,543,16,40,497,329,train
7d5de64fed5d74.jpg,3599,3599,170,306,657,262,train
8dce89f602c9a7.jpg,3563,3563,2793,91,323,171,train
0567cae2a3fac7.jpg,3600,3600,1340,938,286,199,train
ef8a0fad44f05a.jpg,3599,3599,1042,1351,438,136,train
c535a8e81fe7a3.jpg,974,974,105,40,619,507,train
3c8ec82270a92f.jpg,3599,3599,2230,6,566,277,train
657d0c91419923.jpg,3599,3599,943,2,817,480,train
d2c1a67284dd45.jpg,611,611,0,4,611,662,train
248c20bc82a1e0.jpg,1100,1100,216,68,867,412,train
f2fc1aed18e04d.jpg,1023,1023,208,101,518,278,train
b4589c07cc4d01.jpg,3599,3599,1857,274,289,259,train
ba1bf5277d47b5.jpg,3504,3504,1013,441,1646,1282,train
da484518777fb8.jpg,1194,1194,571,91,362,129,train
2c44f1457176fd.jpg,3599,3599,2080,133,492,229,train
4cfd639bd4543a.jpg,3600,3600,1941,859,306,238,train
9c8c4cce537990.jpg,3504,3504,1536,994,543,306,train
d4ae406a5c2632.jpg,1067,1067,0,184,332,210,train
53991e33cb6a39.jpg,2875,2875,1510,729,955,780,train
52b13bbd84a411.jpg,1261,1261,458,48,634,378,train
35fce6b75a8360.jpg,3600,3600,1181,598,519,307,train
3f6c2df44f9068.jpg,2412,2412,1493,37,375,183,train
b66ebbb202523d.jpg,3424,3424,1000,219,1508,1463,train
19099164931973.jpg,2841,2841,740,433,1406,912,train
b00d1d92a3acea.jpg,2240,2240,797,582,261,123,train
a3d838f04a21a6.jpg,1755,1755,230,412,1140,699,train
a7675a3f0cdfc3.jpg,3599,3599,1293,118,485,217,train
be0f8ef4748a99.jpg,3600,3600,316,514,1720,751,train
6dc3dfd4dbdb94.jpg,3599,3599,1872,1527,336,156,train
18ee38732df7e4.jpg,3599,3599,1691,1426,276,222,train
df932af266a337.jpg,1618,1618,194,96,175,104,train
940ffad9d7c3f6.jpg,3504,3504,1494,830,680,460,train
88752decf8854c.jpg,2058,2058,794,577,478,198,train
fbc76f7b312e65.jpg,1066,1066,507,55,315,137,train
4ca3278c832210.jpg,2142,2142,736,57,404,200,train
1065dd105a7d45.jpg,844,844,96,29,672,358,train
c82f6cf263064a.jpg,3600,3600,510,1580,336,262,train
3e1dcfb33b82a2.jpg,3599,3599,2021,150,1255,772,train
4ac96c36162a20.jpg,3600,3600,1648,1176,118,45,train
316aaae924e3ca.jpg,2931,2931,1178,7,349,146,train
eb22dfa741dfc2.jpg,3599,3599,2344,1158,285,106,train
725182c78ee286.jpg,3599,3599,1274,1149,405,345,train
d6bd683e789b3a.jpg,1037,1037,338,111,594,430,train
669da60064e285.jpg,3599,3599,947,875,1749,806,train
895e848c497b1b.jpg,3599,3599,1292,461,1159,614,train
a27d8c35127023.jpg,1340,1340,408,249,588,370,train
30aa67e6e6e032.jpg,1032,1032,355,221,286,191,train
edefde54b60184.jpg,1316,1316,1024,185,119,144,train
4fb480841033fe.jpg,1586,1586,556,47,189,112,train
78fd778c6d66ef.jpg,3599,3599,2056,1485,183,123,train
833a567e727662.jpg,1021,1021,6,18,1014,743,train
1cedb34d9c2a6d.jpg,3599,3599,1429,616,1251,677,train
01f2bafef54906.jpg,3599,3599,2237,1266,450,404,train
56406aa8d55ec1.jpg,1029,1029,93,140,446,384,train
ab64a4e8a93ed9.jpg,477,477,0,111,174,103,train
312391e9c35145.jpg,1805,1805,428,159,774,490,train
a04060636cb95a.jpg,3599,3599,1349,1333,191,175,train
e5678ab623bf30.jpg,800,800,7,33,786,660,train
4a64345daab9df.jpg,3599,3599,1046,954,258,113,train
598f73bc076ec7.jpg,1151,1151,2,97,117,110,train
402601bc3ec264.jpg,2698,2698,443,359,1595,1114,train
2fc6594a23485e.jpg,1933,1933,833,52,711,621,train
ed9c87ac88f02d.jpg,300,300,0,33,210,196,train
406f57298f74e0.jpg,1467,1467,219,169,1093,649,train
4480d7c4f7d532.jpg,3599,3599,1459,112,513,237,train
0cfc37007da970.jpg,3600,3600,1508,1496,195,118,train
f23526465f4e1b.jpg,427,427,31,46,395,289,train
caa44cedf5b24f.jpg,2312,2312,33,85,747,518,train
919d99cff318bd.jpg,1262,1262,44,117,1180,717,train
5556698168ef22.jpg,2240,2240,1256,592,450,318,train
4fdfe077454a44.jpg,3599,3599,2134,983,727,354,train
be9f898a79c3f8.jpg,3456,3456,1480,571,503,388,train
1049250fefb970.jpg,1554,1554,376,137,804,619,train
594bb38be4ad7b.jpg,598,598,279,82,137,68,train
d76e48707a9e29.jpg,2240,2240,283,452,237,119,train
b663ea58e36269.jpg,3599,3599,2401,89,452,214,train
0e6d2ceb779170.jpg,3504,3504,1410,739,760,533,train
cfc05ef21d02cc.jpg,512,512,0,8,511,525,train
3aebfbb36119b8.jpg,3599,3599,1895,1402,120,61,train
15e33ac608344b.jpg,1690,1690,132,133,245,81,train
4777d8001430e4.jpg,2745,2745,1186,501,370,220,train
cccec85a436794.jpg,3504,3504,1435,1379,87,58,train
d61502ab7fec14.jpg,1078,1078,1032,72,45,89,train
bdeb8c8f255180.jpg,2198,2198,701,250,872,517,train
31dfd964dab703.jpg,3600,3600,935,69,1100,388,train
3c71b9728fe854.jpg,1881,1881,0,12,1881,1971,train
ae7e5c2d4b4c8f.jpg,3600,3600,1925,0,596,226,train
a32d6c152dad34.jpg,2466,2466,1630,327,679,201,train
f80213b405ca55.jpg,3599,3599,1598,818,483,416,train
3485359bcd8462.jpg,3456,3456,1566,869,405,264,train
3336b9d391653a.jpg,3600,3600,1761,1240,389,283,train
a708433c79a2dc.jpg,2766,2766,740,171,1345,1212,train
443629f5b9b1bc.jpg,3599,3599,1807,232,1504,1037,train
69c3d795e03ae5.jpg,1718,1718,256,46,719,503,train
dfbabfc538e434.jpg,3599,3599,1541,1267,347,131,train
160c9fb5d502e3.jpg,2031,2031,752,56,575,199,train
11554f118053d6.jpg,1709,1709,275,106,1237,962,train
c6cd947318a0db.jpg,3504,3504,1388,664,592,267,train
37c1584cc68d39.jpg,3599,3599,1492,1976,198,74,train
ac4c855c22b985.jpg,1149,1149,0,172,195,259,train
ee1454dab9a68e.jpg,3599,3599,1529,105,457,192,train
5426608dc1e25b.jpg,707,707,0,97,26,20,train
a5898bae58dd3b.jpg,3600,3600,514,775,1100,751,train
97c0e8fcf51a6f.jpg,3504,3504,1151,632,1100,721,train
aa893e14814598.jpg,3600,3600,1639,7,875,511,train
a7adb681d6027a.jpg,3504,3504,749,656,1522,1107,train
b9070c02d5c208.jpg,3072,3072,766,284,610,555,train
793e0716ed3f42.jpg,3456,3456,1223,858,645,416,train
4caca6f074e494.jpg,3539,3539,1552,107,1461,1030,train
4f9ed19b6dad4a.jpg,3599,3599,1669,1079,865,380,train
8134aa4e882917.jpg,3487,3487,2100,35,712,320,train
ba0c3b6db94d5d.jpg,1095,1095,394,317,203,66,train
7a517eac477ea5.jpg,2466,2466,627,87,1038,724,train
61d69f35b4248a.jpg,475,475,5,15,467,420,train
a855229139585a.jpg,3599,3599,2434,1205,140,60,train
fd2e569be07ed8.jpg,3599,3599,832,567,2154,961,train
5f220b77007ecd.jpg,3600,3600,1580,1036,285,110,train
357795a5066502.jpg,1768,1768,84,39,271,145,train
247317145909f4.jpg,3600,3600,124,4,591,339,train
f4a894508ad34d.jpg,3599,3599,1678,1253,180,161,train
a36fd86e51fbea.jpg,1504,1504,177,82,1037,885,train
e5311a9fb87fe5.jpg,758,758,681,73,76,62,train
dc591f8d732891.jpg,3599,3599,862,274,1968,1129,train
b29ccbba5953dd.jpg,3504,3504,1601,813,558,394,train
3083e4f3079008.jpg,3420,3420,1617,67,1176,379,train
bb5bda7c662d46.jpg,1753,1753,14,55,1728,1507,train
4f727df23a5ada.jpg,1438,1438,2,102,224,124,train
f364949d54beb3.jpg,3504,3504,1281,549,697,463,train
94ea9927dcfa98.jpg,1658,1658,1124,54,430,153,train
12f067e868e38f.jpg,3218,3218,1685,97,659,336,train
2639892fd3f8ff.jpg,346,346,2,7,340,326,train
e286865463a3dd.jpg,3200,3200,2122,61,684,601,train
94f67ed0639cf2.jpg,853,853,1,130,78,74,train
ffe12f8cae2441.jpg,3599,3599,1519,995,403,185,train
6870b76ca4152a.jpg,661,661,22,54,593,383,train
d5e0f8784e5be8.jpg,590,590,9,12,574,448,train
c3d82c075be612.jpg,3456,3456,1390,900,346,250,train
73f5b29b9dfead.jpg,1614,1614,409,269,1169,762,train
06964a8fc7b677.jpg,3599,3599,2235,1198,211,73,train
2e25452b793b8d.jpg,3456,3456,1406,862,391,394,train
d3ee34c003e2ef.jpg,3599,3599,1485,724,1169,523,train
331962b3dada91.jpg,3504,3504,1622,659,461,347,train
617133a874a1d4.jpg,3456,3456,1212,603,1127,575,train
cc2741a27d36a6.jpg,3504,3504,393,129,2095,1668,train
2894b397d4d898.jpg,719,719,279,86,309,164,train
5dfedf2dbc2d13.jpg,1280,1280,549,10,200,117,train
a622bc1ee80355.jpg,1265,1265,568,37,494,235,train
5b81f172be07d5.jpg,1582,1582,835,445,213,85,train
dc7bc392baad41.jpg,3599,3599,1105,1025,329,225,train
434f2a9b1d41a0.jpg,2546,2546,1549,32,306,132,train
ea4ae699d1f3f1.jpg,1031,1031,259,46,747,536,train
987a560508780c.jpg,2554,2554,500,36,873,463,train
ac7745ba4bb9a5.jpg,1428,1428,519,221,885,647,train
a9c290c1edfe45.jpg,3274,3274,1683,159,709,576,train
a8f3b7b710ba94.jpg,863,863,0,187,113,77,train
3b0eadd4f80771.jpg,462,462,123,51,85,28,train
754f9b78d92797.jpg,3599,3599,1635,1257,278,148,train
f58c60b1f5cafe.jpg,542,542,63,82,100,49,train
8c8c0823f6ce3f.jpg,256,256,1,3,252,250,train
669b64e08e2d97.jpg,3599,3599,721,0,358,128,train
491b1ca0325ceb.jpg,3600,3600,1166,1023,354,216,train
057c8a43c22b8d.jpg,607,607,0,78,129,101,train
defad6cc577bc2.jpg,762,762,501,86,116,62,train
19786c33c8f03e.jpg,3599,3599,1798,0,596,217,train
eac64fc3ac8f99.jpg,3599,3599,1616,1184,287,116,train
bf7db8d6072ec5.jpg,3600,3600,1017,1301,308,123,train
f7563ba80ef9d8.jpg,807,807,22,90,773,432,train
2461bbfb8d9027.jpg,3599,3599,1716,949,425,128,train
dc77839e9abed0.jpg,3599,3599,1586,1221,375,200,train
3807c71bbe7a3f.jpg,3599,3599,1359,1034,433,190,train
39cd3cddaf19b4.jpg,3111,3111,1803,289,1015,246,train
4fb1f066468aac.jpg,1292,1292,572,87,198,76,train
e8bf8f4bd8bda5.jpg,3245,3245,1096,103,877,721,train
df43ef0b9563fe.jpg,489,489,4,11,480,370,train
8912b66376c31a.jpg,3456,3456,1481,824,335,243,train
cc50a9ad70495d.jpg,445,445,0,1,443,523,train
857fbdf0377ffb.jpg,3599,3599,786,1683,837,235,train
03693ace450403.jpg,3504,3504,1160,787,1036,556,train
8bbba6eae98a40.jpg,3504,3504,1004,110,1259,887,train
e6e9ac2d277cce.jpg,2543,2543,449,82,625,186,train
d13ebceabd11b2.jpg,2787,2787,346,19,1142,686,train
b9709d4c638002.jpg,3599,3599,167,52,1356,552,train
e1180760bdd88e.jpg,3600,3600,1155,164,691,335,train
13f1bd505282a5.jpg,3599,3599,585,1,486,223,train
874daf683bfe6e.jpg,3599,3599,1259,817,869,213,train
5be373db98a18d.jpg,532,532,0,17,48,36,train
e7e7214f8eeaa5.jpg,3248,3248,0,166,254,266,train
8132e920bce4cd.jpg,3504,3504,1598,429,468,360,train
4b6343d1363913.jpg,3599,3599,2343,1374,238,146,train
77027e0a50c677.jpg,373,373,1,5,361,422,train
6093fb4430f368.jpg,3599,3599,275,1136,422,213,train
80e0cc389cdec7.jpg,3598,3598,694,191,1944,1339,train
da70c09e499b95.jpg,2512,2512,238,202,1580,792,train
550da5b501dd6d.jpg,3599,3599,1517,1199,1173,587,train
1ba59cc9dc3899.jpg,3599,3599,406,38,575,268,train
e7bdb883f8c192.jpg,3456,3456,1016,276,998,747,train
c00da205c96b4e.jpg,3504,3504,1724,1070,445,354,train
aa694cb39e2256.jpg,1175,1175,1,122,182,87,train
6f9c773dbf69d4.jpg,3599,3599,655,921,502,341,train
a97f4711a5fb7a.jpg,607,607,257,27,156,69,train
6d2a792592ad13.jpg,2322,2322,2125,95,196,450,train
341fc198c2a2a4.jpg,3504,3504,1613,727,358,290,train
450d3032da2f3f.jpg,3504,3504,1350,455,961,608,train
e0fb0be3f03ed9.jpg,3599,3599,926,0,761,357,train
27b525a0e9ccda.jpg,2232,2232,1412,16,246,126,train
78a913c012d2dc.jpg,3599,3599,1351,1278,169,81,train
fb02d5c32a7c4d.jpg,1728,1728,14,198,319,127,train
f41a690b5c1c62.jpg,3504,3504,1411,760,636,503,train
18bb09a2199d3c.jpg,875,875,0,52,693,561,train
396b7d295b64a6.jpg,3504,3504,1286,621,829,644,train
17b59a24e79b73.jpg,1869,1869,146,77,515,143,train
0202499d0f213c.jpg,3456,3456,1390,584,563,425,train
b1d53849eb242e.jpg,2380,2380,0,0,166,146,train
b19195953889b1.jpg,1497,1497,637,172,209,97,train
e247caa5223508.jpg,1943,1943,1485,244,263,160,train
d06252e5960a0b.jpg,340,340,0,2,321,316,train
43eb7c6f897c73.jpg,3504,3504,1444,634,420,408,train
d30ed094271faa.jpg,765,765,19,59,738,639,train
84511ac11c4c09.jpg,766,766,4,101,755,482,train
5b30ee37b6c9dc.jpg,2218,2218,658,418,547,183,train
aba655382137a9.jpg,2200,2200,1452,214,496,212,train
7a5ce0e1f72c3e.jpg,3456,3456,1416,658,665,559,train
57f8659c04fc8e.jpg,2007,2007,346,107,1366,1043,train
90c812268309c3.jpg,3504,3504,1599,566,824,581,train
00eea1a5b9d8bc.jpg,752,752,319,15,353,246,train
e9a73ef80be898.jpg,2000,2000,1637,1063,146,79,train
a6bfde46ece7db.jpg,3599,3599,2215,945,172,94,train
a8f966ba3a44bd.jpg,3072,3072,1672,1149,1079,610,train
46d948215d4cc0.jpg,3456,3456,1088,820,637,402,train
dcd2a1b69f1268.jpg,1026,1026,327,168,591,324,train
8e40316238d75c.jpg,3599,3599,1687,1201,410,138,train
a39abf13d9571a.jpg,1462,1462,1325,65,136,539,train
b163f800b9df44.jpg,3504,3504,1663,880,430,272,train
865587fb831897.jpg,3599,3599,1499,979,305,104,train
58792c2c8c7ac1.jpg,3600,3600,2206,860,383,239,train
b4555d02fe3b69.jpg,3600,3600,1911,1009,340,222,train
c3c9bc7b2ad2d3.jpg,3599,3599,1351,1141,651,255,train
be8130e921e05d.jpg,1800,1800,103,89,1495,837,train
552c4a8f7fa038.jpg,3504,3504,1224,905,679,490,train
3872dc58ec250a.jpg,2547,2547,377,116,782,406,train
92fbcbd5de16f7.jpg,3600,3600,1012,377,1004,1024,train
9175a5e40fbad2.jpg,1268,1268,22,86,1205,702,train
c2276ae93149b9.jpg,3599,3599,1680,1029,291,106,train
59935b317869d9.jpg,1875,1875,5,694,147,125,train
3fb0ae0b101d06.jpg,3600,3600,1641,1233,338,163,train
48ed38125036da.jpg,855,855,70,81,545,383,train
e037995f3480e4.jpg,3600,3600,1551,590,685,412,train
c68d527188b093.jpg,3599,3599,1737,1304,362,128,train
1b95cdc633c2de.jpg,3178,3178,2152,25,407,220,train
d0266d34b2f69a.jpg,3504,3504,1152,322,466,411,train
7190572752c3c8.jpg,3504,3504,755,29,2718,1542,train
2bd4af888707e6.jpg,1896,1896,716,443,413,185,train
a6ef34488a4715.jpg,3600,3600,1677,1464,270,225,train
994303eb7b4b5d.jpg,3504,3504,1624,910,746,570,train
dade66ec62ac6f.jpg,3456,3456,1216,723,644,476,train
c664bfcfddef0a.jpg,3599,3599,3446,0,152,94,train
eaebd0474b93f1.jpg,3456,3456,1373,471,741,528,train
bba039bca61bc6.jpg,3504,3504,1081,472,857,619,train
44050ebb70a547.jpg,3599,3599,1831,881,211,183,train
e5da32f32087ac.jpg,3600,3600,1252,1119,221,176,train
24a6cf90596a7b.jpg,1080,1080,41,44,481,276,train
7cc570cf33212d.jpg,459,459,227,94,174,137,train
e327d94456d00a.jpg,3599,3599,1684,1321,207,104,train
67ce0d4cfcf2fe.jpg,3341,3341,681,189,1303,846,train
329c4250055d51.jpg,3599,3599,1245,899,276,146,train
f5875728aa3135.jpg,3599,3599,1800,1164,309,253,train
d03502887b44d7.jpg,3600,3600,765,877,290,151,train
ab0eb5ed9599ca.jpg,640,640,184,571,198,106,train
b41800c46d3fc6.jpg,3336,3336,2183,57,573,304,train
02ecc0948ef3e3.jpg,3504,3504,1434,1041,512,414,train
935a59993c1d9a.jpg,3008,3008,1284,740,282,120,train
afc1ae557304dc.jpg,1400,1400,2,119,240,219,train
6ef17291ba53be.jpg,1008,1008,548,23,206,70,train
37156ab1f7f16e.jpg,3600,3600,1946,104,351,190,train
37c696ec242f02.jpg,3599,3599,1817,1052,316,265,train
c0df6390dc64c4.jpg,3504,3504,2193,732,515,377,train
d91e2d37cd644e.jpg,3456,3456,455,792,596,480,train
ec3b9e0d847acc.jpg,3599,3599,1476,928,636,435,train
b5c1acfcb82414.jpg,2789,2789,1303,450,730,606,train
a39c0fd56b0bb4.jpg,1122,1122,441,59,304,101,train
1e50a87f531a45.jpg,3599,3599,1517,1539,269,103,train
4a323a04bbdd29.jpg,329,329,0,1,327,355,train
9c6648d02ee7af.jpg,3504,3504,1412,602,700,283,train
ffb89eed47b605.jpg,904,904,372,91,365,244,train
32ccde2d857fa3.jpg,702,702,0,90,49,26,train
093b5db383cfc0.jpg,3504,3504,0,733,938,627,train
9d982bd0830f6a.jpg,3599,3599,674,96,1272,466,train
01d10c56c5984b.jpg,1444,1444,0,0,64,40,train
053bb2e7f143fe.jpg,3599,3599,1349,1108,180,81,train
226db273dbb0f9.jpg,1964,1964,1076,203,307,96,train
33e6e3eb10489b.jpg,3599,3599,1480,547,574,213,train
468565b24e9801.jpg,2738,2738,959,476,512,239,train
90dbfb38c12d7f.jpg,3599,3599,2185,17,464,233,train
8a5d37af2358da.jpg,2990,2990,785,13,399,215,train
de9b29fa0ad0d3.jpg,3599,3599,83,614,1534,818,train
a7eef6b750d469.jpg,2738,2738,1381,592,269,184,train
e96d3f633e3b3b.jpg,3456,3456,1525,792,372,370,train
f4160cf0ba552c.jpg,2653,2653,324,96,1540,1281,train
26739b942ae2ec.jpg,3387,3387,2003,3,251,132,train
2a82307cfef3fa.jpg,3600,3600,1413,945,132,51,train
cc2227dcfe2d1a.jpg,1620,1620,2,106,102,169,train
718fcfc638b6b6.jpg,3599,3599,1196,730,908,604,train
7d017ac35bc4d8.jpg,2714,2714,422,2,439,174,train
f03c2a3c6fd71b.jpg,3599,3599,996,839,747,598,train
792abd73373456.jpg,2389,2389,17,68,823,658,train
7d0bfe233bf8a1.jpg,3599,3599,1622,814,334,315,train
c689dbe1280dce.jpg,2048,2048,599,945,189,179,train
23170147cc5c25.jpg,3456,3456,953,475,1199,728,train
ccfee60f89c34c.jpg,2243,2243,1617,118,253,119,train
c99cd9abf613dc.jpg,3599,3599,1470,1136,389,156,train
c66b789616787e.jpg,1735,1735,917,186,588,166,train
3ccc5519aa7d15.jpg,832,832,1,71,830,590,train
1f9ab561c7ea2b.jpg,3456,3456,1434,708,388,297,train
0a868880d6c23d.jpg,2985,2985,1115,1,674,251,train
be8601bbb00962.jpg,3504,3504,1290,999,871,643,train
8408b5b822c3bf.jpg,3504,3504,1228,449,1095,696,train
2a6ec3e10075f5.jpg,525,525,331,37,37,21,train
af1daf9e171f74.jpg,3456,3456,826,881,508,463,train
9444a0b3d9d04e.jpg,1386,1386,63,137,1198,594,train
55a63e7e8adbc2.jpg,496,496,26,46,88,38,train
9d9a373b5e60a4.jpg,1440,1440,359,78,760,561,train
6a71842428165c.jpg,496,496,123,131,302,268,train
1dc40ec86a7b14.jpg,2240,2240,3,761,175,195,train
d7f7e5692957a0.jpg,2353,2353,314,60,495,215,train
6bffc65aea52d2.jpg,3599,3599,1476,969,610,217,train
bfdd632466831b.jpg,3599,3599,1242,278,1472,355,train
6cb7528ef2424e.jpg,637,637,6,31,626,498,train
77c6964d2178c9.jpg,3600,3600,102,15,2769,1306,train
1d2b6928a95f5b.jpg,2803,2803,757,0,316,135,train
60022dc559cd10.jpg,3600,3600,84,1220,469,253,train
d35d65bc267c6d.jpg,3600,3600,677,36,321,133,train
c9ecf7bbb5a761.jpg,3504,3504,1677,882,298,247,train
7559badec31a8d.jpg,554,554,82,25,340,240,train
128fdef155324e.jpg,3599,3599,1443,1194,191,83,train
3b15f39a1ad0ac.jpg,3599,3599,1019,598,198,136,train
db3104a45a16c6.jpg,1024,1024,15,49,995,584,train
bc7174311a8461.jpg,3599,3599,1829,961,180,193,train
5c2eb3c97e72b5.jpg,3599,3599,2098,281,597,254,train
ca59e4a162da32.jpg,3600,3600,490,284,333,143,train
99475666e27fb8.jpg,3600,3600,1814,0,468,166,train
67e3dca118d578.jpg,1403,1403,2,209,104,77,train
e375f17a81a86f.jpg,3456,3456,1355,576,812,541,train
96700a0e541ebb.jpg,3599,3599,1430,769,818,573,train
4c091db6af636f.jpg,2586,2586,1462,626,378,260,train
0dd2938d682f1f.jpg,3599,3599,1803,880,724,212,train
ec7c03f2931358.jpg,1308,1308,1106,74,201,148,train
42213892723b47.jpg,3504,3504,1461,641,803,601,train
22ed7877044d1b.jpg,1389,1389,5,108,480,341,train
5e289135621a60.jpg,3600,3600,1898,1087,461,165,train
ab2ef79525d3e7.jpg,3456,3456,1229,751,721,480,train
a9323bd2976e7e.jpg,3600,3600,1069,951,276,169,train
f830c229df1f18.jpg,3528,3528,87,300,767,250,train
cfea5d1b181747.jpg,2107,2107,460,165,969,559,train
7b96636079e524.jpg,1269,1269,160,171,956,628,train
f2aabaa4489140.jpg,557,557,228,14,108,48,train
08a43510eca73b.jpg,978,978,5,28,953,794,train
e20a197915d73c.jpg,1450,1450,35,56,1390,944,train
0525ae53c0d6f8.jpg,921,921,227,204,489,359,train
9c049ee7bd03fd.jpg,3239,3239,1101,187,1334,890,train
7429bbc1448b95.jpg,3600,3600,1178,56,1765,815,train
3f3fb1a43ec1b7.jpg,3599,3599,420,248,1339,431,train
1800439129348e.jpg,3504,3504,1117,454,1471,927,train
480b54d9522e06.jpg,3600,3600,1038,32,574,248,train
81df0dd76e6fde.jpg,3599,3599,2566,993,276,173,train
0701f749b9f783.jpg,3456,3456,1220,669,946,718,train
33de70fe806773.jpg,3600,3600,1732,1172,176,133,train
0dd2f63e1cfbfa.jpg,986,986,9,71,971,633,train
ed593142cddb1f.jpg,3599,3599,1604,1005,265,245,train
344eb926374e56.jpg,1607,1607,236,264,523,174,train
4a58a898000d33.jpg,1257,1257,0,11,1211,1187,train
8fae2cd4b4374c.jpg,1585,1585,355,389,356,117,train
b11069827aa4c2.jpg,2240,2240,191,809,475,170,train
9a68683ae67f54.jpg,647,647,1,45,643,562,train
02e0da578496d3.jpg,1955,1955,323,140,1157,836,train
bc19c7b097ecac.jpg,3599,3599,189,2,1834,928,train
35c8e885bf94ff.jpg,3599,3599,1420,1044,797,447,train
f9cec9acf0cfb5.jpg,3504,3504,1814,1147,314,248,train
afcd749b1bfc86.jpg,3435,3435,886,923,380,188,train
9faa918afe2f8c.jpg,1043,1043,537,18,187,74,train
c9d9683cd15a27.jpg,3599,3599,768,787,605,599,train
62bab36451543d.jpg,1130,1130,563,41,239,90,train
54f4ced5c87ef0.jpg,3600,3600,1217,779,1036,710,train
dee73649c7a808.jpg,2240,2240,619,649,497,255,train
2c7936a184d078.jpg,1133,1133,387,29,177,72,train
ba6b804fdf2490.jpg,2830,2830,69,147,1381,706,train
3d195a759f3b0a.jpg,3599,3599,827,53,1080,367,train
0b31c5647af196.jpg,279,279,1,1,275,359,train
6c45b118461e56.jpg,2926,2926,715,178,1567,1075,train
cec819399f6fe9.jpg,3456,3456,1329,593,628,416,train
d69f6dc854b587.jpg,1192,1192,0,53,324,238,train
ac3bd21289106c.jpg,910,910,8,23,895,617,train
60250d4110b9de.jpg,2144,2144,361,55,914,623,train
f59aaab60ed895.jpg,573,573,0,3,573,624,train
1b3efd39e765a7.jpg,314,314,0,1,314,346,train
c56a219bf9abe7.jpg,3504,3504,1862,956,376,309,train
d789acf76553bf.jpg,3599,3599,1417,1191,262,170,train
1c333cb5ce8302.jpg,3504,3504,1092,473,497,397,train
d0dab5eab20ba2.jpg,3504,3504,1240,1137,541,442,train
10625b6df86c69.jpg,2240,2240,851,681,191,109,train
dc7871c2be9480.jpg,3504,3504,1632,1032,389,352,train
a25cc034b44894.jpg,1146,1146,835,95,308,198,train
aa8f545c2da9f6.jpg,3599,3599,1043,468,1230,969,train
11d0d492d42ca2.jpg,1534,1534,627,14,154,72,train
61394c0f2d0850.jpg,3456,3456,1146,700,721,531,train
